都道府県,性別,年齢区分,下限値,上限値,人数
福井県,男性,50～54歳,30.0,45.0,-
福井県,男性,50～54歳,0.0,30.0,-
山梨県,男性,50～54歳,90.0,inf,90
山梨県,男性,50～54歳,60.0,90.0,833
山梨県,男性,50～54歳,45.0,60.0,110
山梨県,男性,50～54歳,30.0,45.0,-
山梨県,男性,50～54歳,0.0,30.0,-
長野県,男性,50～54歳,90.0,inf,397
長野県,男性,50～54歳,60.0,90.0,5168
長野県,男性,50～54歳,45.0,60.0,835
長野県,男性,50～54歳,30.0,45.0,26
長野県,男性,50～54歳,0.0,30.0,18
岐阜県,男性,50～54歳,90.0,inf,233
岐阜県,男性,50～54歳,60.0,90.0,2396
岐阜県,男性,50～54歳,45.0,60.0,338
岐阜県,男性,50～54歳,30.0,45.0,23
岐阜県,男性,50～54歳,0.0,30.0,-
静岡県,男性,50～54歳,90.0,inf,569
