地域,性別,年齢層,検査値範囲,人数
愛媛県,女,65～69歳,140以上160未満,3987
愛媛県,女,65～69歳,130以上140未満,3660
愛媛県,女,65～69歳,120以上130未満,3820
愛媛県,女,65～69歳,120未満,4188
高知県,女,65～69歳,180以上,100
高知県,女,65～69歳,160以上180未満,524
高知県,女,65～69歳,140以上160未満,2282
高知県,女,65～69歳,130以上140未満,1904
高知県,女,65～69歳,120以上130未満,2658
高知県,女,65～69歳,120未満,2585
福岡県,女,65～69歳,180以上,484
福岡県,女,65～69歳,160以上180未満,2736
福岡県,女,65～69歳,140以上160未満,11212
福岡県,女,65～69歳,130以上140未満,12676
福岡県,女,65～69歳,120以上130未満,14759
福岡県,女,65～69歳,120未満,15695
佐賀県,女,65～69歳,180以上,66
佐賀県,女,65～69歳,160以上180未満,442
佐賀県,女,65～69歳,140以上160未満,2151
佐賀県,女,65～69歳,130以上140未満,2517
佐賀県,女,65～69歳,120以上130未満,3338
佐賀県,女,65～69歳,120未満,3671
長崎県,女,65～69歳,180以上,141
長崎県,女,65～69歳,160以上180未満,870
長崎県,女,65～69歳,140以上160未満,4297
長崎県,女,65～69歳,130以上140未満,5114
長崎県,女,65～69歳,120以上130未満,4987
長崎県,女,65～69歳,120未満,4717
熊本県,女,65～69歳,180以上,175
熊本県,女,65～69歳,160以上180未満,1094
熊本県,女,65～69歳,140以上160未満,5232
熊本県,女,65～69歳,130以上140未満,5732
熊本県,女,65～69歳,120以上130未満,6467
熊本県,女,65～69歳,120未満,6934
大分県,女,65～69歳,180以上,121
大分県,女,65～69歳,160以上180未満,707
大分県,女,65～69歳,140以上160未満,3546
大分県,女,65～69歳,130以上140未満,3878
大分県,女,65～69歳,120以上130未満,4500
大分県,女,65～69歳,120未満,4434
宮崎県,女,65～69歳,180以上,108
宮崎県,女,65～69歳,160以上180未満,698
宮崎県,女,65～69歳,140以上160未満,3363
宮崎県,女,65～69歳,130以上140未満,3881
宮崎県,女,65～69歳,120以上130未満,4118
宮崎県,女,65～69歳,120未満,3894
鹿児島県,女,65～69歳,180以上,147
鹿児島県,女,65～69歳,160以上180未満,1012
鹿児島県,女,65～69歳,140以上160未満,5084
鹿児島県,女,65～69歳,130以上140未満,6281
鹿児島県,女,65～69歳,120以上130未満,6771
鹿児島県,女,65～69歳,120未満,6854
沖縄県,女,65～69歳,180以上,122
沖縄県,女,65～69歳,160以上180未満,834
沖縄県,女,65～69歳,140以上160未満,3957
沖縄県,女,65～69歳,130以上140未満,3722
沖縄県,女,65～69歳,120以上130未満,4159
沖縄県,女,65～69歳,120未満,4097
北海道,女,70～74歳,180以上,600
北海道,女,70～74歳,160以上180未満,3311
北海道,女,70～74歳,140以上160未満,12603
北海道,女,70～74歳,130以上140未満,12792
北海道,女,70～74歳,120以上130未満,12446
北海道,女,70～74歳,120未満,9375
青森県,女,70～74歳,180以上,122
青森県,女,70～74歳,160以上180未満,957
青森県,女,70～74歳,140以上160未満,4894
青森県,女,70～74歳,130以上140未満,5486
青森県,女,70～74歳,120以上130未満,5281
青森県,女,70～74歳,120未満,4714
岩手県,女,70～74歳,180以上,276
岩手県,女,70～74歳,160以上180未満,1691
岩手県,女,70～74歳,140以上160未満,6768
岩手県,女,70～74歳,130以上140未満,6195
岩手県,女,70～74歳,120以上130未満,5844
岩手県,女,70～74歳,120未満,4488
宮城県,女,70～74歳,180以上,423
宮城県,女,70～74歳,160以上180未満,2357
宮城県,女,70～74歳,140以上160未満,9789
宮城県,女,70～74歳,130以上140未満,11556
宮城県,女,70～74歳,120以上130未満,10406
宮城県,女,70～74歳,120未満,8785
秋田県,女,70～74歳,180以上,229
秋田県,女,70～74歳,160以上180未満,1074
秋田県,女,70～74歳,140以上160未満,4479
秋田県,女,70～74歳,130以上140未満,4842
秋田県,女,70～74歳,120以上130未満,4367
秋田県,女,70～74歳,120未満,3370
山形県,女,70～74歳,180以上,379
山形県,女,70～74歳,160以上180未満,1981
山形県,女,70～74歳,140以上160未満,6346
山形県,女,70～74歳,130以上140未満,5153
山形県,女,70～74歳,120以上130未満,4541
山形県,女,70～74歳,120未満,3965
福島県,女,70～74歳,180以上,228
福島県,女,70～74歳,160以上180未満,1457
福島県,女,70～74歳,140以上160未満,7914
福島県,女,70～74歳,130以上140未満,9579
福島県,女,70～74歳,120以上130未満,8919
福島県,女,70～74歳,120未満,6651
茨城県,女,70～74歳,180以上,305
茨城県,女,70～74歳,160以上180未満,2223
茨城県,女,70～74歳,140以上160未満,10240
茨城県,女,70～74歳,130以上140未満,10724
茨城県,女,70～74歳,120以上130未満,11151
茨城県,女,70～74歳,120未満,8501
栃木県,女,70～74歳,180以上,257
栃木県,女,70～74歳,160以上180未満,1848
栃木県,女,70～74歳,140以上160未満,7634
栃木県,女,70～74歳,130以上140未満,7695
栃木県,女,70～74歳,120以上130未満,7507
栃木県,女,70～74歳,120未満,5918
群馬県,女,70～74歳,180以上,465
群馬県,女,70～74歳,160以上180未満,2486
群馬県,女,70～74歳,140以上160未満,10009
群馬県,女,70～74歳,130以上140未満,9848
群馬県,女,70～74歳,120以上130未満,9102
群馬県,女,70～74歳,120未満,5916
埼玉県,女,70～74歳,180以上,1567
埼玉県,女,70～74歳,160以上180未満,7905
埼玉県,女,70～74歳,140以上160未満,31249
埼玉県,女,70～74歳,130以上140未満,31824
埼玉県,女,70～74歳,120以上130未満,29101
埼玉県,女,70～74歳,120未満,21115
千葉県,女,70～74歳,180以上,1240
千葉県,女,70～74歳,160以上180未満,6157
千葉県,女,70～74歳,140以上160未満,23982
千葉県,女,70～74歳,130以上140未満,26026
千葉県,女,70～74歳,120以上130未満,25699
千葉県,女,70～74歳,120未満,19043
東京都,女,70～74歳,180以上,1895
東京都,女,70～74歳,160以上180未満,10236
東京都,女,70～74歳,140以上160未満,46266
東京都,女,70～74歳,130以上140未満,55208
東京都,女,70～74歳,120以上130未満,54730
東京都,女,70～74歳,120未満,42855
神奈川県,女,70～74歳,180以上,1160
神奈川県,女,70～74歳,160以上180未満,6498
神奈川県,女,70～74歳,140以上160未満,26244
神奈川県,女,70～74歳,130以上140未満,28555
神奈川県,女,70～74歳,120以上130未満,26936
神奈川県,女,70～74歳,120未満,21935
新潟県,女,70～74歳,180以上,307
新潟県,女,70～74歳,160以上180未満,2005
新潟県,女,70～74歳,140以上160未満,9383
新潟県,女,70～74歳,130以上140未満,10612
新潟県,女,70～74歳,120以上130未満,11954
新潟県,女,70～74歳,120未満,9759
富山県,女,70～74歳,180以上,198
富山県,女,70～74歳,160以上180未満,1077
富山県,女,70～74歳,140以上160未満,5281
富山県,女,70～74歳,130以上140未満,5786
富山県,女,70～74歳,120以上130未満,5366
富山県,女,70～74歳,120未満,4215
石川県,女,70～74歳,180以上,164
石川県,女,70～74歳,160以上180未満,1090
石川県,女,70～74歳,140以上160未満,5177
石川県,女,70～74歳,130以上140未満,5846
石川県,女,70～74歳,120以上130未満,5766
石川県,女,70～74歳,120未満,4520
福井県,女,70～74歳,180以上,138
福井県,女,70～74歳,160以上180未満,722
福井県,女,70～74歳,140以上160未満,2888
福井県,女,70～74歳,130以上140未満,2576
福井県,女,70～74歳,120以上130未満,2754
福井県,女,70～74歳,120未満,2264
山梨県,女,70～74歳,180以上,218
山梨県,女,70～74歳,160以上180未満,1311
山梨県,女,70～74歳,140以上160未満,4385
山梨県,女,70～74歳,130以上140未満,3346
山梨県,女,70～74歳,120以上130未満,3122
山梨県,女,70～74歳,120未満,3228
長野県,女,70～74歳,180以上,300
長野県,女,70～74歳,160以上180未満,1934
長野県,女,70～74歳,140以上160未満,9259
長野県,女,70～74歳,130以上140未満,10012
長野県,女,70～74歳,120以上130未満,10471
長野県,女,70～74歳,120未満,9378
岐阜県,女,70～74歳,180以上,337
岐阜県,女,70～74歳,160以上180未満,2067
岐阜県,女,70～74歳,140以上160未満,8936
岐阜県,女,70～74歳,130以上140未満,9797
岐阜県,女,70～74歳,120以上130未満,8938
岐阜県,女,70～74歳,120未満,6918
静岡県,女,70～74歳,180以上,521
静岡県,女,70～74歳,160以上180未満,3194
静岡県,女,70～74歳,140以上160未満,13312
静岡県,女,70～74歳,130以上140未満,15319
静岡県,女,70～74歳,120以上130未満,16415
静岡県,女,70～74歳,120未満,12052
愛知県,女,70～74歳,180以上,1443
愛知県,女,70～74歳,160以上180未満,7563
愛知県,女,70～74歳,140以上160未満,29407
愛知県,女,70～74歳,130以上140未満,29564
愛知県,女,70～74歳,120以上130未満,26434
愛知県,女,70～74歳,120未満,20160
三重県,女,70～74歳,180以上,404
三重県,女,70～74歳,160以上180未満,2175
三重県,女,70～74歳,140以上160未満,9011
三重県,女,70～74歳,130以上140未満,9710
三重県,女,70～74歳,120以上130未満,8968
三重県,女,70～74歳,120未満,5908
滋賀県,女,70～74歳,180以上,269
滋賀県,女,70～74歳,160以上180未満,1607
滋賀県,女,70～74歳,140以上160未満,5933
滋賀県,女,70～74歳,130以上140未満,5724
滋賀県,女,70～74歳,120以上130未満,5418
滋賀県,女,70～74歳,120未満,4235
京都府,女,70～74歳,180以上,454
京都府,女,70～74歳,160以上180未満,2338
京都府,女,70～74歳,140以上160未満,8914
京都府,女,70～74歳,130以上140未満,8983
京都府,女,70～74歳,120以上130未満,8810
京都府,女,70～74歳,120未満,7462
大阪府,女,70～74歳,180以上,1187
大阪府,女,70～74歳,160以上180未満,6741
大阪府,女,70～74歳,140以上160未満,27573
大阪府,女,70～74歳,130以上140未満,27303
大阪府,女,70～74歳,120以上130未満,26085
大阪府,女,70～74歳,120未満,21629
兵庫県,女,70～74歳,180以上,933
兵庫県,女,70～74歳,160以上180未満,5086
兵庫県,女,70～74歳,140以上160未満,19663
兵庫県,女,70～74歳,130以上140未満,19855
兵庫県,女,70～74歳,120以上130未満,19161
兵庫県,女,70～74歳,120未満,16030
奈良県,女,70～74歳,180以上,221
奈良県,女,70～74歳,160以上180未満,1194
奈良県,女,70～74歳,140以上160未満,5531
奈良県,女,70～74歳,130以上140未満,5779
奈良県,女,70～74歳,120以上130未満,5872
奈良県,女,70～74歳,120未満,4372
和歌山県,女,70～74歳,180以上,205
和歌山県,女,70～74歳,160以上180未満,1099
和歌山県,女,70～74歳,140以上160未満,4424
和歌山県,女,70～74歳,130以上140未満,4221
和歌山県,女,70～74歳,120以上130未満,3594
和歌山県,女,70～74歳,120未満,2864
鳥取県,女,70～74歳,180以上,125
鳥取県,女,70～74歳,160以上180未満,669
鳥取県,女,70～74歳,140以上160未満,2538
鳥取県,女,70～74歳,130以上140未満,2269
鳥取県,女,70～74歳,120以上130未満,2148
鳥取県,女,70～74歳,120未満,1388
島根県,女,70～74歳,180以上,126
島根県,女,70～74歳,160以上180未満,834
島根県,女,70～74歳,140以上160未満,3726
島根県,女,70～74歳,130以上140未満,4019
島根県,女,70～74歳,120以上130未満,3519
島根県,女,70～74歳,120未満,2567
岡山県,女,70～74歳,180以上,385
岡山県,女,70～74歳,160以上180未満,2043
岡山県,女,70～74歳,140以上160未満,7409
岡山県,女,70～74歳,130以上140未満,6570
岡山県,女,70～74歳,120以上130未満,6062
岡山県,女,70～74歳,120未満,4532
広島県,女,70～74歳,180以上,364
広島県,女,70～74歳,160以上180未満,2014
広島県,女,70～74歳,140以上160未満,8631
広島県,女,70～74歳,130以上140未満,9051
広島県,女,70～74歳,120以上130未満,8012
広島県,女,70～74歳,120未満,7095
山口県,女,70～74歳,180以上,277
山口県,女,70～74歳,160以上180未満,1410
山口県,女,70～74歳,140以上160未満,5797
山口県,女,70～74歳,130以上140未満,5902
山口県,女,70～74歳,120以上130未満,5298
山口県,女,70～74歳,120未満,3741
徳島県,女,70～74歳,180以上,115
徳島県,女,70～74歳,160以上180未満,771
徳島県,女,70～74歳,140以上160未満,3721
徳島県,女,70～74歳,130以上140未満,3552
徳島県,女,70～74歳,120以上130未満,3374
徳島県,女,70～74歳,120未満,2577
香川県,女,70～74歳,180以上,214
香川県,女,70～74歳,160以上180未満,1220
香川県,女,70～74歳,140以上160未満,5076
香川県,女,70～74歳,130以上140未満,4930
香川県,女,70～74歳,120以上130未満,4816
香川県,女,70～74歳,120未満,3843
愛媛県,女,70～74歳,180以上,280
愛媛県,女,70～74歳,160以上180未満,1531
愛媛県,女,70～74歳,140以上160未満,5553
愛媛県,女,70～74歳,130以上140未満,4547
愛媛県,女,70～74歳,120以上130未満,4110
愛媛県,女,70～74歳,120未満,3733
高知県,女,70～74歳,180以上,175
高知県,女,70～74歳,160以上180未満,858
高知県,女,70～74歳,140以上160未満,3324
高知県,女,70～74歳,130以上140未満,2686
高知県,女,70～74歳,120以上130未満,3159
高知県,女,70～74歳,120未満,2469
福岡県,女,70～74歳,180以上,703
福岡県,女,70～74歳,160以上180未満,3780
福岡県,女,70～74歳,140以上160未満,16489
福岡県,女,70～74歳,130以上140未満,17544
福岡県,女,70～74歳,120以上130未満,17792
福岡県,女,70～74歳,120未満,14362
佐賀県,女,70～74歳,180以上,96
佐賀県,女,70～74歳,160以上180未満,597
佐賀県,女,70～74歳,140以上160未満,3016
佐賀県,女,70～74歳,130以上140未満,3346
佐賀県,女,70～74歳,120以上130未満,3821
佐賀県,女,70～74歳,120未満,3176
長崎県,女,70～74歳,180以上,193
長崎県,女,70～74歳,160以上180未満,1198
長崎県,女,70～74歳,140以上160未満,5945
長崎県,女,70～74歳,130以上140未満,6788
長崎県,女,70～74歳,120以上130未満,5814
長崎県,女,70～74歳,120未満,4382
熊本県,女,70～74歳,180以上,230
熊本県,女,70～74歳,160以上180未満,1517
熊本県,女,70～74歳,140以上160未満,6856
熊本県,女,70～74歳,130以上140未満,7064
熊本県,女,70～74歳,120以上130未満,6669
熊本県,女,70～74歳,120未満,5762
大分県,女,70～74歳,180以上,169
大分県,女,70～74歳,160以上180未満,1117
大分県,女,70～74歳,140以上160未満,5072
大分県,女,70～74歳,130以上140未満,5124
大分県,女,70～74歳,120以上130未満,5202
大分県,女,70～74歳,120未満,4310
宮崎県,女,70～74歳,180以上,172
宮崎県,女,70～74歳,160以上180未満,1061
宮崎県,女,70～74歳,140以上160未満,4666
宮崎県,女,70～74歳,130以上140未満,5377
宮崎県,女,70～74歳,120以上130未満,4881
宮崎県,女,70～74歳,120未満,3654
鹿児島県,女,70～74歳,180以上,195
鹿児島県,女,70～74歳,160以上180未満,1314
鹿児島県,女,70～74歳,140以上160未満,6888
鹿児島県,女,70～74歳,130以上140未満,8455
